x_plot	y_plot	foldchange_type	external_gene_name	FDR	logFC
10.1243358146959	3.13191955933825	Up (2114)	AL645608.7	0.000738040918492715	10.1243358146959
8.81340458105517	3.11470392850809	Up (2114)	COL2A1	0.000767884800917625	8.81340458105517
9.902524496727	3.11004104052245	Up (2114)	PKNOX2	0.000776173765289151	9.902524496727
9.55525883717356	3.10892249444234	Up (2114)	HAND1	0.000778175414277678	9.55525883717356
5.74844852774693	3.10469729362067	Up (2114)	FBLIM1	0.000785783140283951	5.74844852774693
5.09987637425242	3.10469729362067	Up (2114)	EMILIN2	0.000785783140283951	5.09987637425242
9.90661641798894	3.08109438282348	Up (2114)	TRIB2	0.000829670440221404	9.90661641798894
4.3792992886372	3.076674485968	Up (2114)	NHSL1	0.000838157265536395	4.3792992886372
12.573504031018	3.076674485968	Up (2114)	SPSB4	0.000838157265536395	12.573504031018
7.31907199766337	3.076674485968	Up (2114)	SPTB	0.000838157265536395	7.31907199766337
6.94208320380409	3.076674485968	Up (2114)	COBL	0.000838157265536395	6.94208320380409
12.5910482627077	3.06105788542028	Up (2114)	CKMT1A	0.000868844616652825	12.5910482627077
6.19011590019382	3.05769994016687	Up (2114)	CYP26B1	0.000875588522043695	6.19011590019382
8.26310736096844	3.05769994016687	Up (2114)	LRP2	0.000875588522043695	8.26310736096844
4.87411867367461	3.05769994016687	Up (2114)	PRDM6	0.000875588522043695	4.87411867367461
9.82718887726685	3.05705383775411	Up (2114)	IGFBP5	0.000876892109589429	9.82718887726685
6.93885041860976	3.05705383775411	Up (2114)	ZIC5	0.000876892109589429	6.93885041860976
5.05729746348743	3.05705383775411	Up (2114)	NPAS1	0.000876892109589429	5.05729746348743
4.71944753284773	3.05705383775411	Up (2114)	DUSP9	0.000876892109589429	4.71944753284773
9.82102523933904	3.02917703689316	Up (2114)	LAMC3	0.000935024440738404	9.82102523933904
5.47202286607923	3.02917703689316	Up (2114)	RASGRF2	0.000935024440738404	5.47202286607923
3.69396478837186	3.02846674275465	Up (2114)	CACHD1	0.000936554936312655	3.69396478837186
3.67375243786262	3.02826666303698	Up (2114)	HIC2	0.000936986507115452	3.67375243786262
11.5155454341164	3.02799145338947	Up (2114)	GLUL	0.000937580457669552	11.5155454341164
7.521655053431	3.01755982831784	Up (2114)	SCUBE1	0.000960373508417925	7.521655053431
7.03761590934491	3.01478101677348	Up (2114)	LRFN4	0.000966538111249586	7.03761590934491
6.09026052509885	3.00148630575249	Up (2114)	ARHGAP44	0.000996583504079973	6.09026052509885
6.8634196157359	3.00148630575249	Up (2114)	KLRG2	0.000996583504079973	6.8634196157359
9.60615039138623	3.00148630575249	Up (2114)	ECEL1	0.000996583504079973	9.60615039138623
4.63113399190402	3.00148630575249	Up (2114)	NELL2	0.000996583504079973	4.63113399190402
10.2168283072821	3.00148630575249	Up (2114)	SP9	0.000996583504079973	10.2168283072821
6.85361640076216	3.0003221765273	Up (2114)	SLC13A3	0.000999258436225342	6.85361640076216
9.52879678891819	3.0003221765273	Up (2114)	EBF2	0.000999258436225342	9.52879678891819
12.6434831818692	3.0003221765273	Up (2114)	FAM155B	0.000999258436225342	12.6434831818692
7.11538577780767	3.0003221765273	Up (2114)	HUNK	0.000999258436225342	7.11538577780767
5.93824800281814	3.0003221765273	Up (2114)	ONECUT2	0.000999258436225342	5.93824800281814
5.16585139678524	3.0003221765273	Up (2114)	BMP8B	0.000999258436225342	5.16585139678524
6.85282708902358	2.99627571376294	Up (2114)	MAF	0.00100861236078243	6.85282708902358
4.07629584216896	2.99324601511048	Up (2114)	FZD7	0.00101567318075657	4.07629584216896
5.81597638372935	2.99324601511048	Up (2114)	FLI1	0.00101567318075657	5.81597638372935
12.8739709512294	2.98807993659359	Up (2114)	ITGA8	0.00102782709802789	12.8739709512294
8.82632130841643	2.98175209423292	Up (2114)	WNK2	0.00104291257917336	8.82632130841643
9.10364694730437	2.98175209423292	Up (2114)	ADAMTS17	0.00104291257917336	9.10364694730437
12.2673217629274	2.97935256441091	Up (2114)	MAPK4	0.0010486907458273	12.2673217629274
5.92781441473489	2.97935256441091	Up (2114)	B4GALNT3	0.0010486907458273	5.92781441473489
12.2683489093357	2.97683164464053	Up (2114)	SYT3	0.00105479571138484	12.2683489093357
9.2164226767843	2.97654477610031	Up (2114)	WT1	0.00105549267548664	9.2164226767843
5.54689827278785	2.97654477610031	Up (2114)	RBM20	0.00105549267548664	5.54689827278785
6.66414374955609	2.97624747733153	Up (2114)	HLA-DQB1	0.00105621546639493	6.66414374955609
5.03389209409555	2.97624747733153	Up (2114)	AMOT	0.00105621546639493	5.03389209409555
4.24383028726589	2.9742921710444	Up (2114)	ATP8A1	0.00106098154310487	4.24383028726589
12.4129698718489	2.97263702345133	Up (2114)	MAFB	0.00106503278412219	12.4129698718489
3.81221815286586	2.97263702345133	Up (2114)	TNRC6C	0.00106503278412219	3.81221815286586
5.81068821732413	2.96703485354136	Up (2114)	ARHGAP20	0.00107886013672886	5.81068821732413
7.01811148891537	2.96266400908767	Up (2114)	GFI1	0.00108977286752182	7.01811148891537
4.02837757596142	2.96266400908767	Up (2114)	DSP	0.00108977286752182	4.02837757596142
12.106253725533	2.96208472489754	Up (2114)	TMEM108	0.00109122743217506	12.106253725533
5.24786565649122	2.95777131420664	Up (2114)	ALDH1A2	0.0011021194981831	5.24786565649122
9.12214324315426	2.95777131420664	Up (2114)	ATP1B2	0.0011021194981831	9.12214324315426
5.49383422151077	2.95777131420664	Up (2114)	NOG	0.0011021194981831	5.49383422151077
3.7972344904289	2.9561069365316	Up (2114)	ARHGEF26	0.00110635133303459	3.7972344904289
5.30422093333813	2.95288901344711	Up (2114)	RBP1	0.00111457933461548	5.30422093333813
7.77040914383431	2.95288901344711	Up (2114)	ADCY1	0.00111457933461548	7.77040914383431
5.36875544659565	2.95288901344711	Up (2114)	LIN28B	0.00111457933461548	5.36875544659565
5.06937977425365	2.95288901344711	Up (2114)	BEND4	0.00111457933461548	5.06937977425365
9.32421792929017	2.95288901344711	Up (2114)	SULT4A1	0.00111457933461548	9.32421792929017
7.70449407654559	2.95070096533037	Up (2114)	FOXN4	0.00112020894095197	7.70449407654559
6.41763248188	2.94610820341513	Up (2114)	EMX1	0.0011321182635797	6.41763248188
9.41799759823214	2.94308975357743	Up (2114)	FOXB1	0.00114001416190305	9.41799759823214
6.93161892900113	2.94251600358174	Up (2114)	SLC7A8	0.00114152123923277	6.93161892900113
5.36020200533757	2.94234287669996	Up (2114)	POU4F1	0.00114197638526215	5.36020200533757
7.00720200142743	2.94170129613473	Up (2114)	DLX5	0.00114366466668458	7.00720200142743
12.0675879152697	2.93961880218161	Up (2114)	SOX8	0.0011491618447465	12.0675879152697
7.78266439225143	2.93793463557656	Up (2114)	STUM	0.00115362687384504	7.78266439225143
5.34327629228591	2.93292809504579	Up (2114)	TMEM25	0.00116700281854398	5.34327629228591
4.32939058991709	2.93221660509012	Up (2114)	CAND2	0.00116891624670127	4.32939058991709
8.97563931670839	2.92934999209363	Up (2114)	LINC02506	0.00117665733897047	8.97563931670839
8.33982202106445	2.92746358870042	Up (2114)	MN1	0.00118177938891206	8.33982202106445
7.66877893204861	2.92746358870042	Up (2114)	FLT1	0.00118177938891206	7.66877893204861
6.59179952272982	2.92624584718399	Up (2114)	CACNA1G	0.00118509769333341	6.59179952272982
4.11689778024042	2.92624584718399	Up (2114)	SIM2	0.00118509769333341	4.11689778024042
3.39599852384904	2.92624584718399	Up (2114)	PRDX2	0.00118509769333341	3.39599852384904
4.00418913565228	2.92624584718399	Up (2114)	PARM1	0.00118509769333341	4.00418913565228
7.14277242879253	2.92624584718399	Up (2114)	BCL6B	0.00118509769333341	7.14277242879253
7.73663767226844	2.92624584718399	Up (2114)	TSHZ2	0.00118509769333341	7.73663767226844
8.86389205385988	2.92326949257974	Up (2114)	BTNL9	0.00119324742933644	8.86389205385988
7.94008486573752	2.92047299534499	Up (2114)	LTK	0.00120095574674114	7.94008486573752
9.37161597928416	2.91833885620055	Up (2114)	CAMKV	0.00120687181166833	9.37161597928416
5.50567380012478	2.91833885620055	Up (2114)	RAB11FIP4	0.00120687181166833	5.50567380012478
5.24814545571823	2.91833885620055	Up (2114)	SLIT1	0.00120687181166833	5.24814545571823
5.33715338806809	2.91055150205238	Up (2114)	TENT5C	0.00122870746815162	5.33715338806809
4.9800997686096	2.91055150205238	Up (2114)	GLDC	0.00122870746815162	4.9800997686096
4.39528220106961	2.90532135378894	Up (2114)	RHOU	0.00124359408071185	4.39528220106961
3.85243081635659	2.90148843162561	Up (2114)	PCDH7	0.00125461815688554	3.85243081635659
6.98055965961978	2.89821431623359	Up (2114)	SP8	0.00126411237762389	6.98055965961978
5.92812786261537	2.8980389311938	Up (2114)	SLC43A1	0.00126462297856808	5.92812786261537
4.26773097992755	2.89736746724099	Up (2114)	MYO5C	0.00126657972808601	4.26773097992755
3.6920447592168	2.89216662344669	Up (2114)	NEBL	0.00128183869208981	3.6920447592168
5.5639660032316	2.89187152714256	Up (2114)	SLC4A11	0.0012827099774003	5.5639660032316
7.28562573378477	2.8914848601552	Up (2114)	C14orf132	0.00128385252579403	7.28562573378477
12.2214985326827	2.88922273941533	Up (2114)	SHISA8	0.00129055720744039	12.2214985326827
6.42040101171057	2.88922273941533	Up (2114)	ADGRL3	0.00129055720744039	6.42040101171057
6.90907391807153	2.88922273941533	Up (2114)	NKD2	0.00129055720744039	6.90907391807153
5.22754247102324	2.88911555573601	Up (2114)	ABAT	0.00129087575567556	5.22754247102324
6.58366678526578	2.88726619532288	Up (2114)	NOVA2	0.00129638442493755	6.58366678526578
13.3674616221391	2.87128606261507	Up (2114)	FGF13	0.00134497414992582	13.3674616221391
11.7488848348529	2.87029691745798	Up (2114)	LHX2	0.00134804094192475	11.7488848348529
5.29634984930683	2.86935927025508	Up (2114)	TC2N	0.00135095452322842	5.29634984930683
9.49204925555944	2.86598823389356	Up (2114)	STXBP6	0.00136148156785298	9.49204925555944
4.9374963945716	2.86516772734165	Up (2114)	BRSK2	0.00136405622749816	4.9374963945716
4.21600798675129	2.86516772734165	Up (2114)	LTBP1	0.00136405622749816	4.21600798675129
11.6921220900355	2.86516772734165	Up (2114)	LBX1	0.00136405622749816	11.6921220900355
9.40131722119508	2.86516772734165	Up (2114)	SLC38A3	0.00136405622749816	9.40131722119508
8.9983301671509	2.86114263152703	Up (2114)	ARHGDIG	0.00137675723833419	8.9983301671509
3.81874642456785	2.86114263152703	Up (2114)	DOCK11	0.00137675723833419	3.81874642456785
8.69192452309323	2.85975988695505	Up (2114)	SIX2	0.00138114766346092	8.69192452309323
5.39435024769931	2.85960471393149	Up (2114)	HES4	0.00138164123443643	5.39435024769931
7.65176221236766	2.85803728986282	Up (2114)	WNT10B	0.00138663676285384	7.65176221236766
4.98994988231146	2.84962094071343	Up (2114)	PCDH9	0.0014137709685612	4.98994988231146
3.5415117527979	2.84680010351848	Up (2114)	GREB1L	0.00142298360539675	3.5415117527979
5.93421621620196	2.84678157333448	Up (2114)	COL25A1	0.00142304432159667	5.93421621620196
6.09917376028526	2.83860962702834	Up (2114)	C11orf96	0.00145007469218467	6.09917376028526
4.79157742187671	2.83783258283889	Up (2114)	IFNLR1	0.00145267150328511	4.79157742187671
4.68886674217807	2.83499232358404	Up (2114)	PGF	0.00146220301954538	4.68886674217807
5.24918423121123	2.83431995874845	Up (2114)	REEP1	0.0014644685222388	5.24918423121123
6.71760166024211	2.83414112108869	Up (2114)	FOXP2	0.00146507169834586	6.71760166024211
11.8413756978592	2.83414112108869	Up (2114)	INSM1	0.00146507169834586	11.8413756978592
3.53579363477616	2.83414112108869	Up (2114)	PALD1	0.00146507169834586	3.53579363477616
7.64750634394865	2.83338099951182	Up (2114)	SLC30A3	0.00146763817751973	7.64750634394865
6.58241318685218	2.83266958446654	Up (2114)	MEX3B	0.00147004427650997	6.58241318685218
9.38562778195859	2.83205075564712	Up (2114)	EPHA8	0.00147214044450797	9.38562778195859
3.59458507351814	2.82802975215346	Up (2114)	P2RY1	0.00148583384898131	3.59458507351814
11.7051569186337	2.82791040215676	Up (2114)	SLC6A11	0.00148624223232836	11.7051569186337
3.60197511927605	2.82784526231115	Up (2114)	ENPP1	0.00148646517057531	3.60197511927605
3.70584758823203	2.82711001111128	Up (2114)	FREM2	0.00148898385551747	3.70584758823203
7.19311457454549	2.82680423474349	Up (2114)	KIAA0040	0.00149003258262127	7.19311457454549
5.537734799147	2.82680423474349	Up (2114)	ASXL3	0.00149003258262127	5.537734799147
3.44810579664502	2.82415605031334	Up (2114)	ZNF589	0.00149914606685986	3.44810579664502
3.44618327386348	2.82415605031334	Up (2114)	CPS1	0.00149914606685986	3.44618327386348
9.04048923870825	2.82415605031334	Up (2114)	GABRB3	0.00149914606685986	9.04048923870825
6.81605513839044	2.82415605031334	Up (2114)	KLHL41	0.00149914606685986	6.81605513839044
6.39873161447678	2.82415605031334	Up (2114)	NRXN2	0.00149914606685986	6.39873161447678
4.42862258001779	2.82380090244413	Up (2114)	ARID3B	0.00150037250723069	4.42862258001779
11.6420541940752	2.8183378547172	Up (2114)	PAX7	0.00151936509614016	11.6420541940752
5.99170127746733	2.80989438781333	Up (2114)	JAM3	0.00154919330755886	5.99170127746733
3.67336281947991	2.80969489168566	Up (2114)	LRP3	0.00154990510352587	3.67336281947991
9.64943688660626	2.80888908604725	Up (2114)	NRN1	0.00155278352286609	9.64943688660626
5.23636851982429	2.80718610452703	Up (2114)	LYPD1	0.00155888434420443	5.23636851982429
7.06736299532179	2.80718610452703	Up (2114)	OPRD1	0.00155888434420443	7.06736299532179
5.65640814735551	2.80718610452703	Up (2114)	COL9A3	0.00155888434420443	5.65640814735551
11.5973447424842	2.80629220611356	Up (2114)	ELFN1	0.0015620962646248	11.5973447424842
8.87143738769852	2.80533574123	Up (2114)	ZNF521	0.00156554032560488	8.87143738769852
3.00873086608031	2.80533574123	Up (2114)	EPHA4	0.00156554032560488	3.00873086608031
3.49921167806101	2.80533574123	Up (2114)	MED12L	0.00156554032560488	3.49921167806101
5.63423498760099	2.80440159308546	Up (2114)	ERBB4	0.0015689113574934	5.63423498760099
8.53124000923384	2.80440159308546	Up (2114)	BCL11B	0.0015689113574934	8.53124000923384
5.3390056310275	2.80440159308546	Up (2114)	PROX1	0.0015689113574934	5.3390056310275
6.7108724197291	2.80179038520572	Up (2114)	MAFA	0.00157837289687464	6.7108724197291
6.36360572158131	2.80179038520572	Up (2114)	CHD5	0.00157837289687464	6.36360572158131
11.8499320297411	2.80129886065808	Up (2114)	EN1	0.00158016027443435	11.8499320297411
6.41364705111149	2.79570827837773	Up (2114)	LGR5	0.00160063283485105	6.41364705111149
7.67727404866993	2.79485296778926	Up (2114)	PCDH19	0.00160378826800473	7.67727404866993
5.21894870253631	2.79024863185311	Up (2114)	SOCS2	0.00162088188329247	5.21894870253631
5.16582439259063	2.7891931707865	Up (2114)	AMH	0.00162482588516197	5.16582439259063
6.1594312400672	2.78910679829702	Up (2114)	DMBX1	0.00162514906268062	6.1594312400672
8.8516575736341	2.78681701088402	Up (2114)	TSPEAR-AS2	0.00163374017606545	8.8516575736341
7.03563951972548	2.78662372009975	Up (2114)	USH1C	0.00163446746415433	7.03563951972548
3.29980021493153	2.78662372009975	Up (2114)	TGFBR3	0.00163446746415433	3.29980021493153
5.48993575269659	2.78557855312107	Up (2114)	EMID1	0.00163840568745101	5.48993575269659
8.37765505942444	2.78525245250187	Up (2114)	GLB1L2	0.00163963638637117	8.37765505942444
